date,channel_id,category_id,supplier_id,status,revenue,cost,commission,count
9/7/2020,1,8,3,0,234800,1401356,0,209
9/7/2020,1,7,26,1,285085,307632,0,94
9/7/2020,1,19,4,1,1740675,1740675,0,7
9/7/2020,1,23,21,1,1648715,1645995,16490,15
9/7/2020,1,8,7,1,357125,371405,0,144
9/7/2020,1,4,30,0,1951185,1946205,0,33
9/7/2020,1,6,3,1,690520,692500,13810,34
9/7/2020,1,9,8,1,1633005,1555720,0,78
9/7/2020,1,5,14,1,299935,293589,0,11
9/7/2020,1,8,3,1,1596840,1419540,47910,1035
9/7/2020,1,17,18,0,1589980,1589980,0,1
9/7/2020,1,2,1,1,1840455,1840296,0,1
9/7/2020,1,2,1,0,878790,878600,0,2
9/7/2020,1,17,18,1,1222260,1222260,0,480
9/7/2020,1,19,19,1,54860,-35430,1650,70
9/7/2020,1,10,9,1,504240,479700,5042,153
9/7/2020,1,20,20,1,444795,442815,4448,2
9/7/2020,1,8,1,1,681755,681795,0,1
9/7/2020,1,3,26,0,931665,925625,0,2
9/7/2020,1,21,8,0,1208645,1207185,0,1
9/7/2020,1,15,22,1,531510,530150,15950,1
9/7/2020,1,3,26,1,1721810,1703420,17218,9
9/7/2020,1,6,7,0,1086980,1087448,0,2
9/7/2020,1,18,4,1,1222125,1222125,24440,7
9/7/2020,1,14,13,1,1423575,1376655,0,61
9/7/2020,1,16,16,1,1771875,1779745,0,17
9/7/2020,1,8,6,1,1792605,1795483,0,34
9/7/2020,1,6,29,1,1239570,1243050,0,45
9/7/2020,1,4,3,0,1190770,1158583,0,251
9/7/2020,1,4,33,1,911530,898148,0,100
9/7/2020,1,4,30,1,804530,274010,0,2090
9/7/2020,1,5,12,1,729290,611106,0,250
9/7/2020,1,6,3,0,1664680,1664450,16650,1
9/7/2020,1,1,35,1,1936945,1715765,38740,1934
9/7/2020,1,7,26,0,339960,338710,0,2
9/7/2020,1,1,35,0,701035,698715,14020,30
9/7/2020,1,10,9,0,983125,981295,0,1
9/7/2020,1,6,29,0,796020,796620,0,5
9/7/2020,1,8,33,1,664780,661970,0,4
9/7/2020,45,7,26,1,1538915,1536052,30778,3
9/7/2020,20,4,3,1,1645835,1637935,0,94
9/7/2020,20,4,3,0,1308350,1308580,13084,2
9/7/2020,34,6,18,1,759630,759721,0,13
9/7/2020,34,6,3,0,944135,944148,0,1
9/7/2020,34,6,29,1,202410,200515,0,25
9/7/2020,34,6,29,0,1696555,1696395,0,1
9/7/2020,34,6,3,1,1449270,1445630,0,14
9/7/2020,13,8,1,0,1605855,1603795,0,2
9/7/2020,13,8,3,0,1091555,6413313,21830,1327
9/7/2020,13,8,6,1,594890,594212,5949,5
9/7/2020,13,8,2,0,1096515,1095350,21930,13
9/7/2020,13,4,31,1,700085,1435628,0,1196
9/7/2020,13,4,3,1,1771675,-12214345,0,48945
9/7/2020,13,8,7,0,867515,869475,26030,7
9/7/2020,13,8,3,1,1049180,-2559434,0,3780
9/7/2020,13,4,3,0,1041675,988865,10420,2064
9/7/2020,13,8,7,1,745270,745186,0,2
9/7/2020,7,9,8,1,104150,88150,3125,183
9/7/2020,7,23,21,1,850230,880750,8502,445
9/7/2020,7,9,8,0,1629760,1626010,0,3
9/7/2020,7,9,21,1,884485,883705,0,1
9/7/2020,7,9,17,1,944105,939275,18882,9
9/7/2020,7,23,21,0,1474130,1474084,14740,2
9/7/2020,11,6,18,0,358260,358050,0,104
9/7/2020,11,6,18,1,397090,368256,0,3845
9/7/2020,2,4,6,1,1265765,1266045,12658,2
9/7/2020,2,4,3,0,1672475,1671335,33450,1
9/7/2020,2,6,18,1,947960,937130,0,123
9/7/2020,2,4,3,1,190295,190419,5709,10
9/7/2020,2,4,33,1,768720,767820,0,1
9/7/2020,2,6,18,0,93590,93443,0,1
9/7/2020,2,5,4,1,1197910,1198710,11980,1
9/7/2020,2,8,3,1,1392465,1392715,41770,2
9/7/2020,10,6,29,1,1368715,1368885,0,4
9/7/2020,10,6,29,0,1382595,1382725,0,4
9/7/2020,10,6,3,1,1476465,1475705,0,2
9/7/2020,10,6,18,1,175460,174470,5260,3
9/7/2020,8,4,3,0,1743800,1743766,0,2
9/7/2020,8,4,3,1,1559735,1549865,15600,71
9/7/2020,38,6,18,1,1472755,1472808,29460,11
9/7/2020,9,23,21,1,1517470,1509790,30350,15
9/7/2020,9,21,8,1,1141640,1132070,11420,25
9/7/2020,9,2,1,0,516015,515480,0,2
9/7/2020,9,8,3,0,551660,549961,16550,4
9/7/2020,9,9,8,0,1631375,1632205,32630,1
9/7/2020,9,9,8,1,1476685,1471260,0,17
9/7/2020,9,19,19,1,1130695,749767,11307,175
9/7/2020,9,6,18,0,1316165,1316182,26323,2
9/7/2020,9,3,2,1,1663785,1593155,16640,50
9/7/2020,9,7,26,1,1579420,1608780,47380,140
9/7/2020,9,9,21,1,1322875,1322405,0,2
9/7/2020,9,8,3,1,1396145,1385011,0,140
9/7/2020,9,6,18,1,995415,1007265,0,487
9/7/2020,9,4,30,0,1749765,1749355,52493,1
9/7/2020,9,7,26,0,530085,531556,5301,6
9/7/2020,9,4,3,1,905410,904230,0,95
9/7/2020,9,4,30,1,657670,658070,0,13
9/7/2020,9,4,3,0,1938490,1938494,0,1
9/7/2020,9,8,6,0,1201465,1201385,0,1
9/7/2020,6,11,10,1,380440,296600,0,20
9/7/2020,6,15,15,1,1545395,1532975,15454,11
9/7/2020,23,21,8,1,646450,643220,19394,2
9/7/2020,23,6,3,1,1365590,1365660,0,7
9/7/2020,23,6,29,1,784025,783065,0,3
9/7/2020,23,6,29,0,1468045,1466395,29360,2
9/7/2020,40,21,8,1,1740895,1731237,17409,9
9/7/2020,40,10,9,1,1480880,1484158,14809,3
9/7/2020,29,4,3,1,292345,292364,2923,1
9/7/2020,29,6,18,1,1356535,1356515,0,1
9/7/2020,25,6,18,1,652265,646787,0,73
9/7/2020,25,6,18,0,930030,930040,27900,1
9/7/2020,25,9,8,1,1459210,1451360,29180,4
9/7/2020,25,6,3,0,1430545,1430416,0,3
9/7/2020,25,5,4,1,155755,137416,4673,12
9/7/2020,39,6,3,1,162160,154700,0,157
9/7/2020,39,5,12,0,104275,104255,0,1
9/7/2020,39,5,12,1,408025,407935,8161,5
9/7/2020,39,6,7,0,1965540,1970926,0,18
9/7/2020,39,6,3,0,227060,227072,0,1
9/7/2020,14,6,3,0,558905,558889,11178,3
9/7/2020,14,8,3,1,1290790,1261242,0,71
9/7/2020,14,9,8,0,396415,387115,7928,4
9/7/2020,14,6,3,1,729665,712245,0,77
9/7/2020,14,8,3,0,453320,454594,13600,4
9/7/2020,14,4,3,0,756125,755485,15123,56
9/7/2020,14,4,3,1,889480,672388,0,612
9/7/2020,14,6,29,0,1011040,1010710,20220,11
9/7/2020,14,6,7,1,1185695,1182575,0,4
9/7/2020,14,6,18,1,683070,683190,13660,14
9/7/2020,14,6,29,1,801540,798890,0,94
9/7/2020,14,8,7,0,869020,874690,0,3
9/7/2020,14,4,6,0,307935,307615,0,1
9/7/2020,14,9,8,1,1170790,1108440,0,43
9/7/2020,4,7,26,1,1846165,1845915,36923,4
9/7/2020,4,1,3,1,687415,682605,0,95
9/7/2020,4,21,8,0,526095,528570,15783,4
9/7/2020,4,10,9,0,922985,922067,0,2
9/7/2020,4,19,19,1,461260,466120,0,8
9/7/2020,4,21,8,1,1664400,1666790,33288,4
9/7/2020,4,4,3,0,1396030,1396127,0,5
9/7/2020,4,10,9,1,954875,952933,28646,5
9/7/2020,4,8,1,0,760070,758244,0,1
9/7/2020,4,4,3,1,1629805,1626671,48890,33
9/7/2020,17,8,7,1,1687130,1687320,16870,7
9/7/2020,17,4,3,1,1673110,1661540,0,66
9/7/2020,17,8,1,0,1195560,1197188,0,1
9/7/2020,17,4,3,0,250240,250609,0,8
9/7/2020,17,1,3,1,1303825,1304360,0,14
9/7/2020,17,19,19,1,1543600,1542703,46310,1
9/7/2020,17,4,30,1,196200,197556,0,12
9/7/2020,17,8,6,1,107800,107500,0,2
9/7/2020,17,3,2,1,256355,256335,7691,1
9/7/2020,17,8,3,1,1359410,1330450,0,29
9/7/2020,17,4,30,0,1070370,1070160,0,2
9/7/2020,17,4,33,1,421115,421455,0,2
9/7/2020,17,8,3,0,1224315,1222414,0,7
9/7/2020,28,4,31,1,494140,494136,4940,2
9/7/2020,28,4,3,0,390050,380961,0,45
9/7/2020,28,4,33,1,947465,953405,28424,50
9/7/2020,28,4,3,1,1643700,1753625,0,164
9/7/2020,28,4,31,0,1371210,1371200,0,1
9/7/2020,5,4,3,1,1216420,975207,0,13646
9/7/2020,5,6,3,1,1434245,1434128,43030,1
9/7/2020,5,4,3,0,438205,425418,0,416
9/7/2020,5,1,3,1,280955,281698,0,3267
9/7/2020,5,4,6,0,1020715,1020675,0,4
9/7/2020,5,1,3,0,1657835,1657842,16578,109
9/7/2020,3,23,21,1,699545,701655,20990,8
9/7/2020,3,19,19,1,143250,188867,4298,49
9/7/2020,3,19,19,0,212260,209240,6370,1
9/7/2020,3,3,2,1,970235,945035,0,18
9/7/2020,43,8,7,1,1278760,1279060,0,1
9/7/2020,43,8,3,1,547475,547125,0,1
9/7/2020,43,4,3,0,446270,446188,13388,2
9/7/2020,43,4,3,1,754185,750795,0,94
9/7/2020,43,1,3,1,1824110,1822780,0,53
9/7/2020,43,8,3,0,505230,796270,0,27
9/7/2020,33,9,8,1,625175,628748,0,17
9/7/2020,33,11,10,1,1116755,1103055,0,61
9/7/2020,33,19,19,1,701750,699020,0,18
9/7/2020,33,10,9,1,1445815,1274455,14458,95
9/7/2020,33,10,9,0,310905,308867,3109,3
9/7/2020,33,23,21,1,1964375,1964775,0,2
9/7/2020,33,7,26,1,149075,135160,0,5
9/8/2020,46,1,35,1,1197895,1197885,11979,2
9/8/2020,47,7,26,1,1552320,1550430,0,1
9/8/2020,1,17,18,1,1576415,1576415,0,487
9/8/2020,1,15,15,1,687315,677655,13746,5
9/8/2020,1,5,14,0,58420,58390,0,1
9/8/2020,1,9,20,1,1779550,1741400,0,17
9/8/2020,1,5,12,1,242860,125960,0,474
9/8/2020,1,14,13,1,1407580,1394840,0,49
9/8/2020,1,10,9,1,1230845,1003685,0,112
9/8/2020,1,4,30,0,1106470,1103455,0,28
9/8/2020,1,8,6,1,1376220,1365980,0,34
9/8/2020,1,3,26,1,519310,515584,15580,24
9/8/2020,1,5,14,1,1960890,1949668,0,21
9/8/2020,1,21,8,1,941010,933610,0,25
9/8/2020,1,9,17,1,904340,904520,9040,2
9/8/2020,1,12,11,1,1890605,1887305,0,9
9/8/2020,1,9,8,1,1727980,1629160,0,37
9/8/2020,1,1,35,1,1544985,1645681,0,1665
9/8/2020,1,6,18,1,677755,677755,13560,1
9/8/2020,1,4,6,0,1183735,1181445,0,27
9/8/2020,1,8,3,0,1201425,1125287,24030,247
9/8/2020,1,19,4,1,1461260,1461260,0,2
9/8/2020,1,18,4,1,1729675,1729675,51890,6
9/8/2020,1,8,3,1,463665,1338195,13910,797
9/8/2020,1,16,16,1,1542175,1520905,15422,20
9/8/2020,1,4,3,0,1240655,1249223,37220,186
9/8/2020,1,7,26,1,1345960,1323050,40380,51
9/8/2020,1,2,1,0,180865,180545,0,1
9/8/2020,1,6,3,1,387975,380565,7760,23
9/8/2020,1,17,18,0,83240,83240,0,9
9/8/2020,1,21,20,1,1979580,1976460,0,2
9/8/2020,1,19,19,1,614615,549599,6146,75
9/8/2020,1,4,3,1,1797655,1438615,0,3712
9/8/2020,1,4,30,1,733510,-12238,0,1315
9/8/2020,1,1,35,0,982765,982898,0,30
9/8/2020,1,4,6,1,57820,51649,0,1
9/8/2020,1,23,21,1,804800,807160,0,5
9/8/2020,1,6,29,1,1289095,1300615,25782,59
9/8/2020,1,6,29,0,1553440,1553630,15534,3
9/8/2020,1,8,7,0,1126535,1127415,0,20
9/8/2020,1,4,33,1,1015410,781745,0,254
9/8/2020,1,7,24,1,390600,386775,7810,2
9/8/2020,1,8,7,1,1117665,1001785,22353,92
9/8/2020,1,4,33,0,603870,596550,0,14
9/8/2020,1,6,3,0,1997170,1996692,19972,5
9/8/2020,1,8,6,0,1187815,1166515,23756,23
9/8/2020,1,10,9,0,1920420,1902394,38408,14
9/8/2020,1,8,33,0,180140,181370,1800,4
9/8/2020,1,4,7,0,691495,692025,13830,1
9/8/2020,1,15,20,1,313235,319699,0,4
9/8/2020,1,5,4,1,397455,385775,11924,17
9/8/2020,1,2,4,1,793700,792897,0,1
9/8/2020,1,22,21,1,490465,490508,9810,1
9/8/2020,1,8,33,1,1052110,1052110,0,19
9/8/2020,20,4,3,0,1211995,1211225,0,2
9/8/2020,20,4,3,1,1041900,1040200,0,84
9/8/2020,34,6,29,1,1910815,1909077,0,21
9/8/2020,34,6,18,1,438315,438085,0,17
9/8/2020,34,6,3,1,1431430,1430512,28630,20
9/8/2020,13,8,7,1,705320,705340,0,5
9/8/2020,13,4,31,1,1053950,-2163160,0,2321
9/8/2020,13,8,3,1,294485,-210586,2940,3831
9/8/2020,13,8,6,0,1636055,1665895,0,14
9/8/2020,13,4,30,0,1282380,1280205,0,20
9/8/2020,13,4,31,0,537320,463252,0,110
9/8/2020,13,8,6,1,775450,775200,0,2
9/8/2020,13,8,3,0,1523265,6821650,0,685
9/8/2020,13,4,3,0,1082665,253466,32480,2311
9/8/2020,13,8,7,0,1711550,1711092,17116,4
9/8/2020,13,4,30,1,1713235,1626835,0,385
9/8/2020,13,4,3,1,1901365,-9737895,0,100524
9/8/2020,13,8,2,0,1519540,1520558,0,6
9/8/2020,7,9,8,1,1597540,1513390,15975,226
9/8/2020,7,9,21,1,993045,992010,29790,1
9/8/2020,7,9,17,1,396520,395720,0,5
9/8/2020,7,23,21,1,1413100,1370870,28260,250
9/8/2020,7,23,21,0,934910,933566,0,3
9/8/2020,7,9,8,0,1156305,1146205,34690,5
9/8/2020,11,6,18,1,1130910,1154440,0,3486
9/8/2020,11,6,18,0,69765,68175,1395,88
9/8/2020,2,6,3,1,1646995,1645845,32940,3
9/8/2020,2,4,3,1,1175200,1174868,11752,2
9/8/2020,2,6,18,0,1908870,1909370,38177,8
9/8/2020,2,6,18,1,1434255,1434445,0,63
9/8/2020,2,8,3,1,253725,252989,0,2
9/8/2020,2,4,33,1,891795,893665,8918,2
9/8/2020,10,6,18,1,1608150,1608592,0,2
9/8/2020,10,6,29,1,698215,698265,20950,4
9/8/2020,10,6,3,1,345040,344942,0,1
9/8/2020,8,4,3,1,1999615,2003105,0,75
9/8/2020,8,4,3,0,1260310,1259901,0,13
9/8/2020,38,6,18,1,548515,548175,0,12
9/8/2020,9,4,31,0,1999625,1999365,0,13
9/8/2020,9,9,8,1,1614685,1616978,48440,10
9/8/2020,9,3,2,1,352320,332740,0,48
9/8/2020,9,4,33,0,1829860,1829768,0,31
9/8/2020,9,7,26,0,900900,906581,0,8
9/8/2020,9,4,33,1,544570,545690,16340,202
9/8/2020,9,19,19,0,1076470,1077190,0,2
9/8/2020,9,8,33,1,1793820,1793470,17938,6
9/8/2020,9,4,3,0,1992115,1992153,0,50
9/8/2020,9,8,3,0,1289135,1289052,12891,19
9/8/2020,9,8,6,1,292975,293025,0,1
9/8/2020,9,4,31,1,1457465,1441892,0,310
9/8/2020,9,7,26,1,1445560,1328160,14460,60
9/8/2020,9,6,18,0,1611995,1611819,16120,4
9/8/2020,9,4,30,1,1701920,1701850,0,1
9/8/2020,9,21,8,1,1960055,1955855,0,5
9/8/2020,9,6,18,1,1650930,1641180,49528,403
9/8/2020,9,21,8,0,824625,824324,0,1
9/8/2020,9,8,6,0,828705,828245,0,53
9/8/2020,9,8,3,1,1848010,1843908,0,344
9/8/2020,9,19,19,1,91060,-175622,1820,174
9/8/2020,9,4,3,1,413310,418400,8266,376
9/8/2020,9,23,21,1,401990,396890,8040,11
9/8/2020,6,11,10,1,268930,264970,0,42
9/8/2020,6,15,15,1,483000,485040,14490,8
9/8/2020,6,15,22,1,334095,332875,10023,1
9/8/2020,23,21,8,1,466770,468450,9335,2
9/8/2020,23,6,29,1,559280,566190,5593,10
9/8/2020,23,6,3,1,984500,983850,0,13
9/8/2020,40,21,8,1,1748185,1750045,0,3
9/8/2020,40,9,21,1,1585910,1584030,15860,1
9/8/2020,29,5,12,1,1056485,1056284,10565,1
9/8/2020,25,9,8,1,1518620,1516840,15186,1
9/8/2020,25,6,18,1,774235,772586,0,89
9/8/2020,25,6,18,0,1484690,1484672,44541,2
9/8/2020,25,5,4,1,288415,287227,8652,5
9/8/2020,39,5,12,1,1913775,1913785,0,1
9/8/2020,39,6,7,0,1830045,1830985,36600,5
9/8/2020,39,6,3,0,65080,64890,0,3
9/8/2020,39,6,3,1,1957495,1954671,0,113
9/8/2020,14,6,18,0,956740,956690,0,1
9/8/2020,14,4,33,0,652910,652827,0,11
9/8/2020,14,6,3,1,695840,686182,20875,44
9/8/2020,14,9,8,0,1517240,1514265,45517,1
9/8/2020,14,6,18,1,1622345,1622035,48670,17
9/8/2020,14,8,7,0,730590,748590,21918,2
9/8/2020,14,8,3,0,184845,172275,3700,10
9/8/2020,14,9,8,1,1113750,1102275,11138,51
9/8/2020,14,6,29,1,150015,147775,0,74
9/8/2020,14,6,29,0,1941115,1941100,0,1
9/8/2020,14,4,3,0,326115,324225,0,62
9/8/2020,14,6,3,0,743675,743615,0,2
9/8/2020,14,4,3,1,1558855,1604340,0,561
9/8/2020,14,4,33,1,1289510,1282090,0,31
9/8/2020,14,4,31,1,80925,78795,0,42
9/8/2020,14,8,3,1,433595,327685,13008,61
9/8/2020,4,1,3,0,722360,722350,0,2
9/8/2020,4,8,3,1,570070,569080,0,2
9/8/2020,4,10,9,0,1149955,1149812,11500,2
9/8/2020,4,23,21,1,197315,195255,0,4
9/8/2020,4,4,33,1,1787020,1786950,0,8
9/8/2020,4,4,3,0,593745,593633,0,3
9/8/2020,4,19,19,1,1870130,1855990,0,6
9/8/2020,4,4,3,1,996810,991994,0,26
9/8/2020,4,10,9,1,142500,131420,2850,24
9/8/2020,4,7,26,1,1095865,1076285,10960,36
9/8/2020,4,1,3,1,1354455,1352975,0,149
9/8/2020,4,21,8,1,1379460,1378040,0,1
9/8/2020,4,4,31,1,572220,572271,5720,2
9/8/2020,17,4,3,1,1208190,1210910,0,154
9/8/2020,17,4,33,0,1655900,1655200,0,5
9/8/2020,17,10,9,1,546485,544561,5465,1
9/8/2020,17,4,31,1,250915,251135,7527,1
9/8/2020,17,8,3,0,60435,60155,0,2
9/8/2020,17,4,6,1,351300,351300,0,1
9/8/2020,17,4,30,1,708750,706720,0,6
9/8/2020,17,8,3,1,1110090,1105920,11100,12
9/8/2020,17,4,33,1,1913705,1910213,0,8
9/8/2020,17,8,7,1,1874350,1874306,18740,2
9/8/2020,17,1,3,1,472115,472045,0,5
9/8/2020,17,4,3,0,1316170,1316418,0,4
9/8/2020,28,4,3,0,1984085,1986064,0,96
9/8/2020,28,4,6,1,1093035,1093113,0,26
9/8/2020,28,4,31,0,699635,699556,0,31
9/8/2020,28,4,33,0,1555115,1558752,0,28
9/8/2020,28,4,31,1,214610,213838,0,99
9/8/2020,28,4,33,1,1501120,1499180,0,502
9/8/2020,28,4,3,1,995140,1211750,0,1001
9/8/2020,5,1,3,1,438250,432230,8770,4733
9/8/2020,5,4,3,0,1120405,1112715,0,375
9/8/2020,5,4,33,1,1186995,1189195,0,103
9/8/2020,5,4,3,1,525430,344920,0,12373
9/8/2020,5,4,31,1,245765,240075,2458,98
9/8/2020,5,4,33,0,255835,272181,0,65
9/8/2020,5,1,3,0,1432075,1432080,0,35
9/8/2020,5,6,3,1,1483405,1483375,0,7
9/8/2020,3,19,19,1,143235,132363,1432,92
9/8/2020,3,1,35,1,152510,145909,0,482
9/8/2020,3,3,2,1,657640,656820,19729,23
9/8/2020,3,1,35,0,1006860,1006807,10069,5
9/8/2020,3,23,21,1,180425,181725,0,2
9/8/2020,3,6,18,1,1165610,1165720,23310,10
9/8/2020,43,8,7,1,123085,122228,2460,2
9/8/2020,43,1,3,1,289990,289900,8700,21
9/8/2020,43,4,33,1,1166330,1166792,0,2
9/8/2020,43,4,3,1,1111585,1112315,33348,163
9/8/2020,43,8,3,1,429425,427055,4294,6
9/8/2020,43,5,12,1,932585,932575,0,2
9/8/2020,43,4,3,0,1642530,1642530,0,1
9/8/2020,33,19,19,1,1598450,1607340,47954,21
9/8/2020,33,5,12,1,1519870,1514060,0,3
9/8/2020,33,23,21,1,1373640,1373862,41210,1
9/8/2020,33,9,8,1,1309070,1296940,26180,15
9/8/2020,33,11,10,1,464235,504795,13927,72
9/8/2020,33,10,9,0,1701570,1686010,51050,10
9/8/2020,33,10,9,1,395095,261735,11850,58
9/8/2020,33,7,26,1,467260,465290,9350,2
9/9/2020,42,7,26,1,131950,130070,0,2
9/9/2020,1,16,16,1,115305,93725,0,14
9/9/2020,1,2,1,0,531600,531850,0,4
9/9/2020,1,19,4,1,184630,184630,0,4
9/9/2020,1,4,33,0,1320020,1286100,13200,44
9/9/2020,1,8,33,1,582810,563520,5828,11
9/9/2020,1,4,33,1,735345,716155,14707,470
9/9/2020,1,2,4,1,1144820,1145970,0,1
9/9/2020,1,14,13,1,894130,869050,0,45
9/9/2020,1,17,18,0,1105485,1105485,11050,9
9/9/2020,1,21,8,0,871425,866765,17430,3
9/9/2020,1,7,26,0,794845,795844,0,2
9/9/2020,1,8,3,1,1689615,2347475,0,1030
9/9/2020,1,15,15,1,1142240,1138400,0,6
9/9/2020,1,1,35,0,1702475,1698515,0,152
9/9/2020,1,6,3,0,405660,405510,12170,1
9/9/2020,1,9,21,1,1769150,1770080,0,1
9/9/2020,1,6,3,1,77155,76354,0,18
9/9/2020,1,1,35,1,1993735,1866825,0,2459
9/9/2020,1,8,7,0,890105,887355,0,16
9/9/2020,1,8,33,0,1906845,1905885,0,2
9/9/2020,1,8,6,1,1385350,1386028,41560,23
9/9/2020,1,6,7,0,1056160,1054580,0,1
9/9/2020,1,1,3,1,1513795,1504103,30276,212
9/9/2020,1,9,20,1,21905,35765,220,12
9/9/2020,1,21,8,1,1119380,1110124,0,13
9/9/2020,1,5,12,1,1254235,1149385,0,298
9/9/2020,1,8,7,1,513330,509475,0,104
9/9/2020,1,3,26,1,1027815,1026595,0,9
9/9/2020,1,5,14,0,1233535,1232529,0,1
9/9/2020,1,4,3,1,1213275,-94755,0,5388
9/9/2020,1,8,1,0,1607445,1606145,16070,3
9/9/2020,1,4,3,0,636795,635465,0,231
9/9/2020,1,8,6,0,16090,2830,480,31
9/9/2020,1,8,3,0,602925,898865,0,164
9/9/2020,1,10,9,1,1196985,1028299,11970,78
9/9/2020,1,5,4,1,1742080,1737127,0,29
9/9/2020,1,6,29,1,861865,858555,0,38
9/9/2020,1,12,11,1,1884340,1884340,0,5
9/9/2020,1,17,18,1,694045,694045,20821,743
9/9/2020,1,23,21,1,115215,113875,3456,14
9/9/2020,1,19,19,1,810315,883727,0,88
9/9/2020,1,25,26,1,1147680,1146390,11480,3
9/9/2020,1,7,26,1,929915,880993,9299,32
9/9/2020,1,15,20,1,559425,562505,5590,2
9/9/2020,1,4,30,1,838290,705540,16766,1465
9/9/2020,1,5,14,1,1022550,1025283,0,34
9/9/2020,1,4,30,0,322450,310840,3220,67
9/9/2020,1,4,6,0,643815,640865,0,26
9/9/2020,1,9,8,1,1568515,1573805,0,21
9/9/2020,1,18,4,1,1555915,1555915,46677,8
9/9/2020,45,7,26,1,1464360,1482885,14640,24
9/9/2020,45,7,26,0,1013990,1011710,30420,1
9/9/2020,20,4,3,1,1136175,1133375,0,148
9/9/2020,34,6,3,1,1831870,1829196,0,6
9/9/2020,34,6,29,1,1068535,1066645,0,15
9/9/2020,34,6,3,0,909795,909635,0,3
9/9/2020,34,6,18,1,948795,948601,0,3
9/9/2020,13,4,3,1,625750,-26474970,12515,64572
9/9/2020,13,8,1,1,612670,612590,0,2
9/9/2020,13,4,30,1,956310,-137904,28689,2285
9/9/2020,13,4,31,1,1170160,683456,0,1355
9/9/2020,13,4,33,1,478730,478430,0,3
9/9/2020,13,4,33,0,363850,363893,0,1
9/9/2020,13,8,3,0,1887035,361723,37741,729
9/9/2020,13,8,6,0,797620,795610,7980,4
9/9/2020,13,8,3,1,562660,431260,0,3313
9/9/2020,13,4,3,0,315645,117116,0,2504
9/9/2020,13,4,30,0,1329840,1314800,26600,42
9/9/2020,13,8,7,0,1678845,1678820,16788,5
9/9/2020,13,8,2,0,417595,419131,12528,7
9/9/2020,13,8,6,1,135065,132920,2701,3
9/9/2020,13,8,7,1,884695,884794,0,1
9/9/2020,7,9,8,1,1523180,1450850,15230,177
9/9/2020,7,9,8,0,918490,930115,18370,6
9/9/2020,7,9,17,1,116340,109140,0,6
9/9/2020,7,23,21,1,311370,248250,9340,251
9/9/2020,7,11,10,1,1774455,1771635,35489,5
9/9/2020,7,9,21,1,688060,687325,13760,1
9/9/2020,11,6,18,0,1652425,1649945,33050,61
9/9/2020,11,6,18,1,1136820,1079760,0,3742
9/9/2020,2,6,18,1,1900480,1902732,0,94
9/9/2020,2,6,3,1,151960,151511,3040,1
9/9/2020,2,4,3,1,215645,215125,6469,12
9/9/2020,2,4,3,0,895475,895432,8955,3
9/9/2020,10,6,29,1,1171400,1171345,0,3
9/9/2020,10,6,3,1,835740,833060,0,6
9/9/2020,10,6,18,0,955710,955780,0,2
9/9/2020,10,6,3,0,365035,364465,0,1
9/9/2020,10,6,18,1,709325,709295,14187,1
9/9/2020,8,4,3,1,1175820,1174920,0,128
9/9/2020,8,4,3,0,396540,396210,0,2
9/9/2020,38,6,18,1,395305,395135,0,12
9/9/2020,38,6,18,0,1576115,1576111,0,2
9/9/2020,9,4,3,0,494880,492358,14846,87
9/9/2020,9,8,33,1,1902250,1902320,38045,16
9/9/2020,9,4,33,1,1736620,1736569,0,108
9/9/2020,9,3,26,1,1623835,1607935,0,12
9/9/2020,9,6,18,0,26415,25907,260,13
9/9/2020,9,3,2,1,1174410,1179360,0,15
9/9/2020,9,2,1,0,1408790,1407650,0,2
9/9/2020,9,9,8,0,1088570,1085040,0,1
9/9/2020,9,4,30,1,679215,675575,0,47
9/9/2020,9,4,31,0,678375,678325,20350,2
9/9/2020,9,19,19,1,461500,73270,0,154
9/9/2020,9,4,3,1,475885,464705,9520,269
9/9/2020,9,7,26,1,214770,130739,6440,54
9/9/2020,9,3,2,0,1456825,1455295,0,2
9/9/2020,9,4,33,0,676160,675144,0,58
9/9/2020,9,4,30,0,443620,443430,4440,4
9/9/2020,9,23,21,1,485845,485525,0,2
9/9/2020,9,7,26,0,1553570,1552309,31071,1
9/9/2020,9,9,8,1,1738960,1723770,17390,17
9/9/2020,9,4,31,1,312140,317040,0,1356
9/9/2020,9,3,26,0,102980,107819,2060,14
9/9/2020,9,6,18,1,295855,290081,0,296
9/9/2020,9,8,3,1,1164495,1157343,0,285
9/9/2020,9,21,8,1,1695825,1681064,50870,19
9/9/2020,9,8,3,0,1295385,1294715,0,12
9/9/2020,6,15,15,1,301065,255705,3011,27
9/9/2020,6,15,22,1,1405080,1404320,28102,2
9/9/2020,6,11,10,1,769555,452755,7696,205
9/9/2020,48,19,19,1,1092775,1092704,0,1
9/9/2020,48,8,3,1,840885,840615,16820,1
9/9/2020,48,8,6,0,978020,978040,19560,2
9/9/2020,48,4,3,1,1263760,1264320,0,4
9/9/2020,48,5,12,1,1537270,1537390,0,2
9/9/2020,48,4,3,0,841460,841440,25244,2
9/9/2020,23,6,29,1,1365500,1363015,0,10
9/9/2020,23,6,3,1,1420245,1419355,0,16
9/9/2020,23,21,8,1,221500,219620,2215,2
9/9/2020,40,21,8,1,1846105,1848005,36920,3
9/9/2020,29,6,18,1,535990,535970,10720,1
9/9/2020,25,6,29,1,1024885,1024885,0,1
